4.0,15.6,128.0,1910.0,1,368.0,laptop
4.0,15.6,131.61,2200.0,3,377.44,laptop
8.0,15.6,256.0,2180.0,3,986.0,laptop
1.0,5.5,8.0,143.375,58,77.9,smartphone
4.85,7.0,131.61,1016.32,4,49.9,tablet
2.0,5.0,16.0,155.5,20,114.8,smartphone
6.0,5.99,256.0,199.92,25,496.0,smartphone
4.0,15.6,256.0,1860.0,1,378.9,laptop
8.0,15.6,256.0,1880.0,3,1049.0,laptop
2.0,5.0,16.0,155.5,59,109.8,smartphone
32.0,17.3,1000.0,3490.0,39,5999.0,laptop
4.85,7.0,8.0,516.0,7,43.9,tablet
8.0,15.6,131.61,2300.0,5,468.0,laptop
1.0,2.8,8.0,143.89999999999995,22,69.89,smartphone
4.85,7.0,8.0,1016.32,7,44.6,tablet
4.85,7.0,8.0,516.0,7,43.9,tablet
8.0,15.6,131.61,1900.0,2,894.0,laptop
1.0,5.0,8.0,146.25,10,72.4,smartphone
2.0,5.2,16.0,155.6,35,91.3,smartphone
1.0,10.1,8.0,533.0,7,85.0,tablet
8.0,14.0,256.0,1750.0,10,963.99,laptop
1.5,8.0,16.0,393.0,20,382.0,tablet
1.5,8.0,16.0,393.0,20,382.0,tablet
16.0,17.3,131.61,4360.0,3,2599.0,laptop
4.85,12.9,512.0,631.0,19,1808.9,tablet
2.0,11.3,1000.0,2100.0,9,348.9,console
2.0,11.3,1000.0,2100.0,9,309.9,console
4.0,15.6,256.0,1910.0,1,478.89,laptop
8.0,13.3,256.0,1200.0,53,1469.0,laptop
1.0,10.1,8.0,533.0,7,85.0,tablet
1.0,6.0,16.0,151.0,15,140.49,smartphone
8.0,14.0,256.0,1650.0,10,1398.0,laptop
8.0,17.3,131.61,2700.0,2,1599.0,laptop
2.0,8.0,16.0,466.0,10,216.0,tablet
4.0,6.53,128.0,178.12,29,708.21,smartphone
8.0,17.3,131.61,2800.0,10,469.0,laptop
3.0,5.45,64.0,162.9,25,132.0,smartphone
6.0,5.8,64.0,170.6,9,950.0,smartphone
16.0,14.0,1000.0,1130.0,10,2876.0,laptop
1.0,7.0,8.0,300.0,10,130.0,tablet
4.0,5.5,64.0,163.0,29,368.0,smartphone
4.0,10.1,64.0,690.0,10,695.0,laptop
8.0,15.6,256.0,2180.0,3,854.99,laptop
16.0,15.6,131.61,2200.0,3,1114.0,laptop
4.0,15.6,128.0,1850.0,10,382.0,laptop
16.0,12.3,256.0,786.0,17,1990.0,tablet
1.0,7.0,8.0,330.0,22,83.0,tablet
1.0,7.0,8.0,300.0,10,130.0,tablet
1.0,7.0,8.0,310.0,6,78.0,tablet
8.0,15.6,256.0,2400.0,5,889.0,laptop
1.0,7.0,8.0,300.0,10,130.0,tablet
4.85,7.0,131.61,1016.32,4,49.9,tablet
4.85,7.0,8.0,1016.32,7,44.6,tablet
3.0,5.99,32.0,157.99,25,142.0,smartphone
3.0,5.2,32.0,161.2,32,117.8,smartphone
4.85,4.0,8.0,146.0,24,64.9,smartphone
4.0,10.1,64.0,530.0,5,319.0,tablet
4.0,10.8,32.0,686.5,22,346.19,tablet
2.0,5.2,16.0,150.6,15,92.93,smartphone
4.0,15.6,256.0,2200.0,10,388.0,laptop
4.0,5.5,64.0,163.0,55,370.0,smartphone
6.0,6.0,64.0,168.0,20,409.5,smartphone
4.0,12.9,256.0,692.0,19,1215.0,tablet
4.85,7.0,131.61,1016.32,4,49.9,tablet
1.0,5.0,16.0,147.5,15,67.79,smartphone
1.0,10.1,8.0,557.0,11,83.95,tablet
4.0,5.15,128.0,172.6,25,427.0,smartphone
16.0,17.3,131.61,2430.0,26,1889.0,laptop
1.0,8.0,8.0,380.0,18,88.9,tablet
4.85,2.4,131.61,1016.32,21,31.25,smartphone
4.0,5.2,64.0,166.4,34,825.0,smartphone
2.0,5.0,16.0,150.5,50,179.0,smartphone
16.0,15.6,131.61,3700.0,5,1349.0,laptop
16.0,15.6,131.61,2620.0,1,1649.0,laptop
4.0,5.8,128.0,175.2,29,486.25,smartphone
2.0,4.7,16.0,154.35,19,392.98,smartphone
8.0,14.0,256.0,1630.0,1,839.0,laptop
4.0,9.7,64.0,430.0,2,415.0,tablet
2.0,4.7,64.0,161.4,19,590.0,smartphone
8.0,17.3,256.0,2500.0,1,893.0,laptop
2.0,9.6,16.0,460.0,29,141.0,tablet
8.0,17.3,256.0,2800.0,10,689.0,laptop
16.0,13.3,512.0,1500.0,3,1249.0,laptop
1.0,10.1,8.0,610.0,11,68.99,tablet
2.0,14.0,32.0,1440.0,1,244.0,laptop
1.0,10.1,8.0,550.0,18,129.0,tablet
4.0,15.6,131.61,2100.0,5,409.0,laptop
2.0,10.1,16.0,535.0,33,113.0,tablet
4.85,7.0,8.0,264.0,6,51.64,tablet
8.0,13.3,256.0,1100.0,2,1144.01,laptop
4.0,6.3,64.0,168.6,29,286.3,smartphone
4.0,13.3,128.0,1300.0,1,744.0,laptop
4.85,7.0,8.0,516.0,7,43.9,tablet
1.0,7.0,8.0,330.0,22,83.0,tablet
8.0,14.0,128.0,1600.0,3,994.9,laptop
1.0,7.0,16.0,300.0,10,79.9,tablet
32.0,14.0,131.61,2170.0,1,3509.5,tablet
1.0,7.0,8.0,278.0,29,79.0,tablet
4.85,12.9,256.0,631.0,19,1378.9,tablet
8.0,15.6,131.61,1700.0,2,745.9,laptop
8.0,15.6,128.0,2380.0,3,1425.0,laptop
16.0,13.5,512.0,1250.0,17,2480.0,laptop
1.0,10.1,16.0,570.0,56,129.0,tablet
1.0,7.0,8.0,330.0,11,59.0,tablet
6.0,15.6,256.0,1840.0,2,593.5,laptop
8.0,15.6,131.61,1900.0,3,829.0,laptop
4.0,15.6,131.61,2300.0,3,438.0,laptop
8.0,15.6,131.61,2020.0,3,729.89,laptop
1.0,7.0,8.0,1016.32,40,91.21,tablet
1.0,8.0,8.0,330.0,11,74.89,tablet
1.0,10.1,8.0,610.0,11,68.99,tablet
4.0,15.6,131.61,2200.0,3,427.5,laptop
32.0,17.3,512.0,3200.0,1,2800.0,laptop
1.0,8.0,16.0,348.0,22,109.0,tablet
32.0,17.3,131.61,3050.0,2,1699.0,laptop
4.0,14.0,131.61,1740.0,10,619.0,laptop
4.0,15.6,131.61,2200.0,3,227.66,laptop
1.0,10.1,8.0,610.0,11,68.99,tablet
4.0,6.0,64.0,164.0,21,301.8,smartphone
1.0,7.0,8.0,300.0,10,130.0,tablet
2.0,11.3,500.0,2100.0,9,385.0,console
2.0,5.5,16.0,155.75,12,104.58,smartphone
2.0,10.1,16.0,460.0,29,235.0,tablet
8.0,13.3,256.0,1300.0,25,969.5,laptop
4.0,7.0,128.0,540.0,60,2099.0,tablet
3.0,5.5,32.0,157.5,35,199.9,smartphone
2.0,5.7,16.0,154.85,25,102.35,smartphone
1.0,10.1,8.0,500.0,22,115.0,tablet
1.0,7.0,8.0,330.0,22,83.0,tablet
8.0,15.6,256.0,1770.0,1,844.0,laptop
1.0,7.0,8.0,330.0,11,59.0,tablet
2.0,10.1,32.0,525.0,20,172.0,tablet
2.0,5.5,16.0,150.75,50,77.4,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
8.0,13.9,512.0,1370.0,10,1549.0,laptop
1.0,5.0,8.0,149.25,36,89.0,smartphone
4.0,5.0,32.0,157.3,16,430.0,smartphone
8.0,17.3,131.61,2800.0,3,990.0,laptop
4.85,1.77,131.61,1016.32,11,39.9,smartphone
4.85,11.0,131.61,468.0,19,2035.0,tablet
2.0,5.0,16.0,155.5,44,98.99,smartphone
4.0,5.1,64.0,162.2,29,342.05,smartphone
4.0,6.3,64.0,172.6,29,328.4,smartphone
2.0,10.1,64.0,796.0,61,122.9,tablet
4.0,15.6,128.0,2200.0,10,319.0,laptop
1.0,5.0,16.0,147.5,42,95.0,smartphone
4.85,1.77,131.61,1016.32,45,40.61,smartphone
3.0,5.5,32.0,158.5,38,223.86,smartphone
4.0,5.9,64.0,163.8,29,407.94,smartphone
8.0,15.6,256.0,1860.0,1,579.0,laptop
6.0,6.0,64.0,168.0,42,329.0,smartphone
4.0,10.5,64.0,482.0,20,541.3,tablet
1.0,5.0,8.0,146.25,15,64.99,smartphone
4.0,15.6,131.61,1860.0,1,416.0,laptop
2.0,5.2,16.0,158.6,22,116.0,smartphone
4.0,10.8,32.0,686.5,22,346.19,tablet
4.0,12.0,500.0,2800.0,9,327.98,console
4.85,7.0,131.61,1016.32,4,49.9,tablet
3.0,5.2,32.0,161.2,10,149.0,smartphone
2.0,9.7,32.0,469.0,19,338.0,tablet
8.0,17.3,131.61,2700.0,26,1079.0,laptop
3.0,5.0,32.0,158.0,34,362.9,smartphone
2.0,5.5,16.0,155.75,22,108.99,smartphone
1.0,10.1,16.0,491.0,27,122.8,tablet
4.0,15.6,131.61,1800.0,3,285.99,laptop
4.0,5.0,64.0,162.2,16,522.29,smartphone
16.0,15.4,256.0,1830.0,19,2454.85,laptop
4.0,15.6,131.61,2100.0,1,324.0,laptop
4.0,10.8,32.0,686.5,22,346.19,tablet
3.0,5.5,32.0,161.5,21,241.96,smartphone
8.0,15.6,131.61,2200.0,10,419.0,laptop
2.0,5.0,16.0,155.5,10,179.0,smartphone
8.0,17.3,131.61,2800.0,10,498.49,laptop
2.0,5.45,16.0,155.725,25,88.3,smartphone
8.0,15.6,131.61,2000.0,53,1120.01,laptop
4.0,15.6,131.61,2100.0,10,379.0,laptop
4.85,7.0,8.0,516.0,7,43.9,tablet
1.0,8.0,8.0,380.0,18,88.9,tablet
1.5,8.0,16.0,393.0,20,382.0,tablet
8.0,15.6,131.61,2140.0,1,668.0,laptop
4.85,7.0,8.0,516.0,7,43.9,tablet
4.85,7.0,8.0,1016.32,7,44.6,tablet
4.85,2.0,131.61,1016.32,14,54.98,smartphone
1.0,7.0,8.0,330.0,11,59.0,tablet
4.0,12.9,256.0,713.0,19,1100.0,tablet
1.5,5.0,16.0,155.5,15,151.9,smartphone
8.0,15.6,256.0,1840.0,1,839.0,laptop
8.0,15.6,256.0,2180.0,3,729.9,laptop
8.0,15.6,131.61,2000.0,2,769.0,laptop
16.0,15.6,512.0,2260.0,2,3020.0,laptop
1.0,8.0,8.0,330.0,11,74.89,tablet
4.0,5.7,64.0,163.4,13,292.0,smartphone
3.0,5.2,32.0,158.2,35,150.0,smartphone
4.0,14.0,256.0,2000.0,2,649.0,laptop
4.0,10.8,32.0,498.0,29,397.0,tablet
3.0,5.5,32.0,158.5,10,249.0,smartphone
4.0,10.1,128.0,550.0,10,479.32,tablet
1.0,8.0,16.0,348.0,22,109.0,tablet
8.0,13.3,256.0,1570.0,3,1174.15,laptop
4.0,9.82,32.0,398.0,62,427.8,console
1.0,10.1,8.0,533.0,7,85.0,tablet
2.0,5.0,16.0,150.5,10,87.9,smartphone
8.0,13.3,256.0,1290.0,1,1499.0,laptop
2.0,5.5,16.0,155.75,63,124.99,smartphone
4.0,5.5,32.0,157.5,20,478.0,smartphone
1.0,5.0,8.0,149.25,10,119.9,smartphone
4.85,2.4,131.61,1016.32,24,41.9,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
6.0,5.5,64.0,167.0,31,395.0,smartphone
4.0,5.8,64.0,163.6,20,536.94,smartphone
3.0,10.5,32.0,529.0,20,233.2,tablet
2.0,8.0,16.0,320.0,10,118.0,tablet
4.85,7.0,8.0,1016.32,7,44.6,tablet
4.0,5.5,64.0,167.0,38,448.0,smartphone
4.0,5.5,64.0,164.0,25,168.0,smartphone
8.0,13.5,256.0,1252.0,17,1299.0,laptop
16.0,14.0,512.0,1400.0,10,2999.0,laptop
1.0,10.1,8.0,533.0,7,85.0,tablet
1.0,4.5,8.0,146.125,44,49.9,smartphone
8.0,12.0,256.0,850.0,1,2149.0,tablet
4.0,15.6,256.0,1016.32,3,698.0,laptop
3.0,5.2,64.0,173.4,9,360.0,smartphone
6.0,6.1,128.0,204.4,29,660.92,smartphone
1.0,8.0,8.0,380.0,18,88.9,tablet
1.0,10.1,8.0,610.0,11,68.99,tablet
1.0,5.0,16.0,147.5,10,66.0,smartphone
16.0,13.3,1000.0,1290.0,1,2399.0,laptop
1.0,5.0,16.0,147.5,42,61.4,smartphone
1.0,10.1,8.0,533.0,7,85.0,tablet
2.0,10.1,16.0,535.0,33,113.0,tablet
4.0,15.6,131.61,2200.0,10,258.0,laptop
16.0,12.3,131.61,786.0,17,2739.0,tablet
3.0,5.5,16.0,155.75,10,129.0,smartphone
4.85,12.9,131.61,631.0,19,2088.9,tablet
4.85,1.77,131.61,1016.32,14,25.0,smartphone
6.0,5.5,64.0,167.0,36,219.89,smartphone
8.0,14.0,256.0,1400.0,3,1397.0,laptop
1.0,8.0,8.0,380.0,18,88.9,tablet
3.0,5.0,32.0,158.0,59,120.29,smartphone
3.0,5.0,16.0,158.5,22,159.0,smartphone
4.0,4.5,64.0,161.0,51,545.0,smartphone
3.0,5.5,64.0,163.0,19,685.0,smartphone
1.0,7.0,8.0,330.0,11,59.0,tablet
4.0,11.3,500.0,2100.0,9,324.9,console
8.0,13.3,256.0,1280.0,25,1155.0,laptop
1.0,7.0,8.0,330.0,11,59.0,tablet
16.0,14.0,512.0,1400.0,10,2687.0,laptop
4.0,15.6,256.0,2100.0,5,503.0,laptop
4.0,6.0,64.0,165.0,2,275.0,smartphone
2.0,10.1,32.0,1290.0,1,224.0,tablet
4.0,6.26,64.0,164.52,25,191.9,smartphone
4.0,15.6,131.61,2200.0,10,294.0,laptop
1.0,7.0,8.0,1016.32,11,45.9,tablet
3.0,5.5,32.0,161.5,21,199.0,smartphone
4.0,6.0,64.0,176.0,20,276.71,smartphone
1.0,10.1,8.0,1016.32,7,77.99,tablet
8.0,14.0,131.61,1630.0,1,766.0,laptop
16.0,15.6,131.61,2610.0,3,1395.0,laptop
2.0,5.45,16.0,155.725,52,142.0,smartphone
4.85,1.8,131.61,1016.32,24,19.72,smartphone
1.0,5.0,8.0,149.25,21,97.0,smartphone
8.0,15.6,256.0,2320.0,3,797.01,laptop
8.0,15.6,131.61,1870.0,10,999.0,laptop
3.0,5.0,32.0,158.0,63,139.98,smartphone
4.85,7.0,8.0,333.0,7,44.99,tablet
4.85,1.77,131.61,1016.32,45,14.5,smartphone
4.0,5.8,256.0,198.4,19,1184.46,smartphone
8.0,13.3,256.0,1300.0,1,944.0,laptop
1.0,10.0,8.0,1016.32,7,69.0,tablet
1.0,10.1,8.0,610.0,11,68.99,tablet
3.0,5.6,32.0,158.6,20,159.35,smartphone
8.0,12.5,256.0,1130.0,1,1750.0,laptop
1.0,10.1,8.0,550.0,18,129.0,tablet
2.0,12.0,1000.0,2800.0,9,425.0,console
1.0,10.1,16.0,1016.32,64,87.9,tablet
8.0,15.6,256.0,2100.0,1,880.0,laptop
8.0,15.6,256.0,2180.0,3,728.0,laptop
2.0,10.1,32.0,506.0,10,188.0,tablet
8.0,15.6,131.61,2530.0,3,1075.0,laptop
1.0,8.0,8.0,380.0,18,88.9,tablet
4.0,12.9,1000.0,3300.0,9,439.0,console
1.0,5.0,8.0,149.25,22,98.0,smartphone
4.0,5.5,64.0,163.0,29,260.0,smartphone
4.0,15.6,131.61,2200.0,3,759.8,laptop
4.85,8.0,32.0,1016.32,65,99.0,tablet
2.0,10.1,16.0,510.0,22,129.99,tablet
1.0,5.0,16.0,150.5,10,94.0,smartphone
3.0,5.0,16.0,155.5,32,90.0,smartphone
2.0,4.7,128.0,170.8,19,548.94,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
3.0,5.5,256.0,196.0,19,942.15,smartphone
4.85,7.0,8.0,1016.32,7,44.6,tablet
1.0,5.0,8.0,146.25,15,67.75,smartphone
4.0,10.8,32.0,686.5,22,346.19,tablet
4.0,6.2,64.0,164.4,20,473.0,smartphone
1.0,7.0,8.0,330.0,22,83.0,tablet
3.0,9.7,32.0,392.0,20,323.0,tablet
4.0,5.6,32.0,161.6,20,249.8,smartphone
6.0,6.0,64.0,168.0,36,239.74,smartphone
1.0,8.0,16.0,340.0,5,127.72,tablet
4.85,7.0,8.0,1016.32,7,44.6,tablet
8.0,15.6,256.0,2200.0,5,861.0,laptop
8.0,11.3,1000.0,2100.0,9,379.5,console
4.0,10.8,32.0,686.5,22,346.19,tablet
1.0,10.1,8.0,550.0,18,129.0,tablet
8.0,14.0,256.0,1550.0,10,710.0,laptop
1.0,10.1,8.0,610.0,11,68.99,tablet
4.0,8.4,32.0,1016.32,29,385.0,tablet
4.0,11.6,64.0,1400.0,5,279.0,laptop
4.85,7.0,8.0,264.0,6,51.64,tablet
4.85,7.0,8.0,1016.32,7,44.6,tablet
2.0,10.1,16.0,535.0,33,113.0,tablet
1.0,10.1,16.0,501.0,22,93.89,tablet
1.0,7.0,8.0,330.0,22,83.0,tablet
1.0,7.0,8.0,330.0,22,83.0,tablet
1.0,4.0,8.0,146.0,8,50.0,smartphone
8.0,14.0,256.0,2000.0,5,965.0,laptop
3.0,5.5,32.0,158.5,25,190.0,smartphone
4.0,11.6,32.0,1270.0,2,290.0,laptop
2.0,5.0,16.0,155.5,18,88.99,smartphone
8.0,17.3,131.61,3270.0,3,1295.0,laptop
4.0,5.5,64.0,171.0,8,329.0,smartphone
4.0,14.0,131.61,1650.0,5,278.0,laptop
8.0,15.6,131.61,2100.0,10,649.0,laptop
1.0,10.1,8.0,557.0,11,72.5,tablet
1.0,7.0,16.0,1016.32,27,68.28,tablet
4.0,10.8,32.0,686.5,22,346.19,tablet
16.0,13.3,512.0,1490.0,1,1159.0,laptop
4.85,7.0,8.0,516.0,7,43.9,tablet
8.0,15.6,131.61,2300.0,3,559.0,laptop
6.0,5.99,128.0,175.96,25,409.0,smartphone
4.0,12.0,500.0,2800.0,9,344.5,console
6.0,15.6,256.0,2200.0,10,563.99,laptop
4.0,14.0,128.0,1700.0,10,499.0,laptop
8.0,13.3,256.0,1260.0,1,1364.0,laptop
4.0,11.69,1000.0,2900.0,17,309.9,console
2.0,10.1,16.0,535.0,33,113.0,tablet
4.0,5.99,64.0,171.98,32,159.45,smartphone
6.0,6.3,256.0,202.4,20,979.0,smartphone
1.0,4.0,8.0,149.0,22,69.9,smartphone
1.0,7.0,8.0,1016.32,7,49.98,tablet
16.0,15.6,512.0,1970.0,3,2965.0,laptop
6.0,5.7,128.0,174.8,25,355.0,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
8.0,15.6,131.61,2400.0,10,819.0,laptop
1.0,5.0,16.0,150.5,52,110.0,smartphone
1.0,10.1,8.0,533.0,7,85.0,tablet
3.0,5.0,32.0,168.0,9,219.94,smartphone
2.0,10.1,32.0,600.0,41,195.0,tablet
8.0,15.6,256.0,1780.0,1,1164.0,laptop
16.0,13.3,512.0,1210.0,3,2015.0,laptop
16.0,12.6,512.0,800.0,2,1994.0,tablet
4.0,11.3,500.0,2100.0,9,339.5,console
1.0,7.0,8.0,330.0,22,83.0,tablet
4.0,5.5,64.0,163.0,25,161.9,smartphone
4.0,8.0,64.0,303.0,10,305.0,tablet
2.0,11.69,1000.0,3800.0,17,489.89,console
1.0,8.0,8.0,330.0,11,74.89,tablet
2.0,5.7,16.0,155.85,52,129.0,smartphone
1.0,10.1,8.0,610.0,11,68.99,tablet
4.0,11.3,1000.0,2100.0,9,359.5,console
4.0,15.6,128.0,1850.0,10,385.0,laptop
2.0,5.2,16.0,155.6,20,169.85,smartphone
1.0,7.0,8.0,1016.32,27,56.9,tablet
8.0,13.3,256.0,1620.0,3,919.0,laptop
1.0,10.1,8.0,550.0,18,129.0,tablet
2.0,5.0,16.0,150.5,44,79.69,smartphone
1.0,10.1,8.0,533.0,7,85.0,tablet
4.0,4.6,32.0,163.6,9,327.38,smartphone
8.0,13.3,256.0,1210.0,3,1695.0,laptop
4.85,7.0,8.0,264.0,6,51.64,tablet
4.85,7.0,131.61,1016.32,4,49.9,tablet
8.0,17.3,131.61,2800.0,3,799.0,laptop
1.0,4.0,8.0,149.0,22,69.9,smartphone
1.0,7.0,8.0,300.0,10,130.0,tablet
3.0,5.5,16.0,155.75,66,109.0,smartphone
1.0,7.0,8.0,296.0,67,54.8,tablet
4.0,14.0,32.0,1440.0,1,214.0,laptop
16.0,15.6,512.0,2260.0,1,2350.0,laptop
4.0,15.6,131.61,2100.0,5,307.0,laptop
16.0,14.0,512.0,2170.0,1,2839.9,tablet
4.0,9.82,32.0,398.0,62,355.0,console
16.0,17.3,131.61,4420.0,3,3729.0,laptop
3.0,5.7,32.0,161.7,20,265.0,smartphone
8.0,12.3,256.0,786.0,17,1365.0,tablet
16.0,17.3,131.61,4420.0,3,3729.0,laptop
4.85,7.0,8.0,264.0,6,51.64,tablet
1.0,5.0,16.0,147.5,10,89.81,smartphone
3.0,5.5,16.0,155.75,36,146.0,smartphone
4.0,12.3,128.0,770.0,17,1267.18,tablet
8.0,15.6,256.0,1770.0,1,899.0,laptop
4.0,6.5,512.0,256.0,19,1538.8,smartphone
4.0,15.6,131.61,2030.0,2,411.0,laptop
8.0,13.3,512.0,1490.0,1,937.0,laptop
3.0,5.65,32.0,158.65,29,150.0,smartphone
4.0,10.1,64.0,690.0,10,556.2,laptop
4.0,11.69,1000.0,2900.0,17,310.0,console
4.0,15.6,128.0,2100.0,10,409.0,laptop
2.0,10.1,16.0,506.0,10,148.9,tablet
8.0,13.5,256.0,1642.0,17,2295.0,tablet
8.0,15.6,131.61,2100.0,10,1056.0,laptop
4.0,11.3,1000.0,2100.0,9,354.0,console
1.0,7.0,16.0,1016.32,10,129.0,tablet
4.0,12.3,128.0,786.0,17,927.98,tablet
1.0,10.1,8.0,557.0,11,72.5,tablet
1.0,5.5,8.0,149.375,22,88.04,smartphone
6.0,6.18,64.0,164.36,25,291.8,smartphone
1.0,8.0,16.0,348.0,22,109.0,tablet
2.0,4.7,256.0,189.6,19,759.66,smartphone
2.0,5.0,16.0,155.5,13,217.9,smartphone
2.0,9.7,32.0,469.0,19,302.5,tablet
3.0,5.5,32.0,158.5,13,156.0,smartphone
4.0,6.44,128.0,177.76,25,269.0,smartphone
3.0,5.3,32.0,161.3,12,340.0,smartphone
1.0,10.1,8.0,533.0,7,85.0,tablet
4.85,8.0,8.0,364.0,11,92.9,tablet
8.0,15.6,256.0,2100.0,10,825.0,laptop
4.0,6.0,32.0,169.0,9,223.0,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
1.5,6.0,16.0,151.0,15,180.0,smartphone
2.0,5.5,16.0,155.75,44,99.9,smartphone
4.0,10.1,64.0,690.0,10,798.0,laptop
4.0,17.3,131.61,2800.0,10,379.0,laptop
4.0,14.0,128.0,1670.0,10,599.0,laptop
4.0,15.6,131.61,2100.0,1,582.0,laptop
4.0,5.65,64.0,164.3,29,235.0,smartphone
1.5,8.0,16.0,393.0,20,382.0,tablet
16.0,14.0,512.0,1490.0,10,1258.0,laptop
3.0,5.84,32.0,157.84,25,137.6,smartphone
8.0,15.6,256.0,1860.0,1,529.9,laptop
1.0,7.0,8.0,278.0,18,79.0,tablet
4.85,1.77,131.61,1016.32,23,22.71,smartphone
4.0,13.3,128.0,1460.0,10,775.0,laptop
2.0,5.0,16.0,155.5,13,197.0,smartphone
8.0,15.6,131.61,2600.0,10,849.0,laptop
8.0,14.0,256.0,1700.0,10,888.0,laptop
4.0,15.6,131.61,1870.0,10,472.52,laptop
3.0,5.7,32.0,157.7,25,134.75,smartphone
4.0,10.8,32.0,686.5,22,346.19,tablet
